jud,uat,GEORGE SIMION,CRIN ANTONESCU,NICUȘOR DAN,VICTOR PONTA,Prezenta,Castigator,Procent castigator,Lat,Long,Mediu,Procent plecari din populatie (2023),Suprafata locuibila/cap de locuitor (m patrati) 2023,Numarul de salariati raportat la populatie (% din populatie) 2023,Cote de impozit raportat la populatie (2022),Fonduri pe cap de locuitor (2022),Pacienti la un medic 2023,Varsta medie a populatiei in 2023,Ponderea somerilor in 2023
ARAD,ORAȘ SEBIȘ,42.48,22.37,14.81,14.9,42.05,GEORGE-NICOLAE SIMION,42.48,46.416,22.11495833,URBAN,1.97100505,26.58217951,32.12249552,961.5859287,721.4852348,306.95,43.23,2.5
ARAD,ORAȘ SÂNTANA,58.95,13.13,11.22,12.48,33.08,GEORGE-NICOLAE SIMION,58.95,46.33812971,21.49946058,URBAN,1.48878577,16.03866976,16.79556587,445.8073565,460.40493,1293,40.31,0.5
ARAD,PEREGU MARE,38.38,39.07,7.57,10.67,39.55,GEORGE-CRIN-LAURENȚIU ANTONESCU,39.07,46.24744366,20.9287658,RURAL,2.315076228,21.3715415,12.36589497,101.8976244,164.2381222,1771,44.54,0.5
ARAD,PETRIȘ,42.73,26.97,9.09,16.21,62.06,GEORGE-NICOLAE SIMION,42.73,46.08613447,22.39146231,RURAL,2.564102564,26.66977467,10.72261072,180.1411672,16.75473186,1287,45.3,0.3
ARAD,PILU,51.01,29.89,8.62,7.61,41.38,GEORGE-NICOLAE SIMION,51.01,46.59061937,21.36149954,RURAL,2.781641168,21.18497914,11.3583681,180.6103352,0,2157,36.5,2
ARAD,PLEȘCUȚA,48.99,22.82,5.37,17.23,51.31,GEORGE-NICOLAE SIMION,48.99,46.27879833,22.44291526,RURAL,1.796407186,32.63972056,8.982035928,80.07253385,0,1002,49.53,2.3
ARAD,PĂULIȘ,62.52,12.27,11.31,9.5,49.17,GEORGE-NICOLAE SIMION,62.52,46.158,21.67605147,RURAL,2.092435043,27.00252932,11.74982755,333.2797413,48.34811735,1087.25,41.15,0.5
ARAD,SECUSIGIU,67.23,8.94,7,12.2,34.06,GEORGE-NICOLAE SIMION,67.23,46.09106045,21.01444259,RURAL,2.024820379,16.89173743,5.404964076,127.9965624,0,3062,37.49,0.3
ARAD,SELEUȘ,58.11,21.12,5.61,10.87,48.19,GEORGE-NICOLAE SIMION,58.11,46.38344308,21.72877025,RURAL,1.216122307,28.34711605,9.207783183,160.9588477,7.641632373,1439,41.39,0.3
ARAD,SEMLAC,61.03,14.33,11.51,9.1,37.6,GEORGE-NICOLAE SIMION,61.03,46.14874351,20.91539004,RURAL,1.971830986,18.61384977,11.50234742,307.1844932,91.11536665,2130,39.19,0.7
ARAD,SINTEA MARE,55.13,26.85,6.06,9.01,41.11,GEORGE-NICOLAE SIMION,55.13,46.51284161,21.61930286,RURAL,2.137203166,17.49340369,6.72823219,237.5938887,0,1895,38.45,1.5
ARAD,SOCODOR,46.42,31.34,6.31,11.87,51.68,GEORGE-NICOLAE SIMION,46.42,46.52346726,21.42657235,RURAL,1.507092199,22.40602837,16.62234043,359.8870754,1840.938685,752,40.19,2.1
ARAD,SĂVÂRȘIN,47.47,21.35,8.54,16.57,59.58,GEORGE-NICOLAE SIMION,47.47,46.05851332,22.28232292,RURAL,2.031361368,23.59230221,16.17961511,660.0364086,49.36055143,1403,43.46,0.5
ARAD,TAUȚ,59.31,17.05,6.45,14.18,55.93,GEORGE-NICOLAE SIMION,59.31,46.22992113,21.94552219,RURAL,1.054111033,46.06957133,8.011243851,157.6801647,0,474.3333333,47.18,1.3
ARAD,TÂRNOVA,68.51,13.65,3.79,10.39,46.49,GEORGE-NICOLAE SIMION,68.51,46.27038216,21.79736575,RURAL,1.728110599,25.58508887,8.92034233,163.5786184,155.8240132,1519,39.01,0.7
ARAD,USUSĂU,69.41,11.17,4.58,8.79,50.97,GEORGE-NICOLAE SIMION,69.41,46.01869879,21.87063579,RURAL,2.202339986,20.09153476,7.639366827,149.5680224,0,1453,35.57,1.4
ARAD,VINGA,52.22,22.4,10.08,9.18,41.08,GEORGE-NICOLAE SIMION,52.22,46.03022026,21.16986032,RURAL,1.960513599,18.04777026,10.39624465,285.4317266,66.16696763,1207.166667,38.95,0.5
ARAD,VLADIMIRESCU,48.42,16.03,19.82,10.37,46.6,GEORGE-NICOLAE SIMION,48.42,46.18083802,21.45716556,RURAL,2.147444474,25.59037998,16.50388012,455.5357192,23.34371151,1494.8,39.91,0.3
ARAD,VÂRFURILE,50.24,21.39,7.07,15.65,52.14,GEORGE-NICOLAE SIMION,50.24,46.34831659,22.52219613,RURAL,1.925545571,23.47454001,12.62302097,154.2326069,0,1168.5,49.36,2.5
ARAD,VĂRĂDIA DE MUREȘ,53.19,15.33,9.23,15.88,56.17,GEORGE-NICOLAE SIMION,53.19,46.0627016,22.15808128,RURAL,2.58186398,23.55163728,6.423173804,207.5749216,0,1588,45.02,1.1
ARAD,ZERIND,29.04,55.3,4.8,7.58,33.75,GEORGE-CRIN-LAURENȚIU ANTONESCU,55.3,46.61720626,21.49275602,RURAL,1.101928375,21.18526171,10.12396694,205.7059229,423.7878788,484,40.89,0.2
ARAD,ZIMANDU NOU,39.75,28.13,17.38,9.51,48.05,GEORGE-NICOLAE SIMION,39.75,46.27231955,21.39711625,RURAL,1.639028153,19.91978403,39.76089472,1194.972761,122.3858515,1037.2,41.78,0.2
ARAD,ZĂBRANI,66.17,10.89,9.06,9.97,43.61,GEORGE-NICOLAE SIMION,66.17,46.05451347,21.57935759,RURAL,2.175925926,21.91087963,8.680555556,155.9241869,0,2160,42.2,0.6
ARAD,ZĂDĂRENI,55.29,19.61,12.8,7.47,50.24,GEORGE-NICOLAE SIMION,55.29,46.12091943,21.21899765,RURAL,1.753794266,18.44080944,12.14165261,206.7688408,72.63230821,1482.5,39.55,0
ARAD,ZĂRAND,66.11,13.98,3.8,12.53,41.57,GEORGE-NICOLAE SIMION,66.11,46.439,21.56975,RURAL,1.858224363,19.32553338,5.540261528,109.2332643,0,1453,36.23,1.8
ARAD,ȘAGU,52.88,20.31,12.27,9.39,48.37,GEORGE-NICOLAE SIMION,52.88,46.04614303,21.33305143,RURAL,2.837220486,20.11372926,13.84948305,257.3333333,114.1077514,1386.333333,40.85,0.3
ARAD,ȘEITIN,61.36,15.71,8.27,10.68,39.63,GEORGE-NICOLAE SIMION,61.36,46.14791644,20.84533106,RURAL,2.284263959,20.4822335,9.771573604,236.4984056,0,1576,37.75,0.9
ARAD,ȘEPREUȘ,59.18,22.45,3.81,11.29,33.68,GEORGE-NICOLAE SIMION,59.18,46.56469996,21.72580227,RURAL,1.567055394,22.92747813,8.928571429,152.3587509,81.27850399,914.6666667,37.76,1
ARAD,ȘICULA,64.44,12.94,7.34,12.41,44.61,GEORGE-NICOLAE SIMION,64.44,46.47327304,21.74224924,RURAL,1.644498186,26.48270859,12.86577993,205.7359847,0,1378.333333,42.61,2.6
ARAD,ȘILINDIA,45.75,37.75,5,7.75,61.25,GEORGE-NICOLAE SIMION,45.75,46.34306082,21.93764362,RURAL,1.656804734,28.42721893,10.0591716,160.2051583,0,845,39.82,0.4
ARAD,ȘIMAND,62.27,14.93,8.07,11.07,44.33,GEORGE-NICOLAE SIMION,62.27,46.38274336,21.41625916,RURAL,1.666666667,17.66803653,12.21461187,255.1151927,104.9272109,1460,38.15,2
ARAD,ȘIRIA,54.63,16.93,11.52,12.63,37.46,GEORGE-NICOLAE SIMION,54.63,46.27779396,21.61152961,RURAL,1.703728289,17.47914592,8.9501051,181.9529659,188.4283975,1129.875,38.66,0.5
ARAD,ȘIȘTAROVĂȚ,49.28,30.14,6.7,12.44,62.83,GEORGE-NICOLAE SIMION,49.28,45.9815,21.68829808,RURAL,1.518987342,43.58734177,10.37974684,543.8976608,0,#DIV/0!,40.09,0.4
ARAD,ȘOFRONEA,45.53,24.94,14.08,10.7,49.15,GEORGE-NICOLAE SIMION,45.53,46.27220371,21.29123882,RURAL,2.25314778,19.22763419,23.39297548,515.5823768,0,1509,42.09,0.3
ARGEȘ,ALBEȘTII DE ARGEȘ,49.65,18.75,12.77,14.56,55.6,GEORGE-NICOLAE SIMION,49.65,45.22913405,24.67980745,RURAL,1.853724301,20.52544658,4.010785305,133.2783712,0,2967,42.22,3.9
ARGEȘ,ALBEȘTII DE MUSCEL,38.65,27.89,8.63,17.26,63.7,GEORGE-NICOLAE SIMION,38.65,45.36930188,24.96010981,RURAL,1.423487544,29.17793594,8.754448399,198.3199436,190.7540521,#DIV/0!,44.7,18.9
ARGEȘ,ALBOTA,45.96,19.28,12.91,17.89,62.86,GEORGE-NICOLAE SIMION,45.96,44.77880104,24.82899396,RURAL,1.809290954,35.39755501,14.10757946,798.0258684,0,1363.333333,43.45,0.6
ARGEȘ,ANINOASA,49.3,21.12,6.57,16.99,56.35,GEORGE-NICOLAE SIMION,49.3,45.23939009,24.89237096,RURAL,1.812039312,18.70792383,5.58968059,207.9120812,0,1085.333333,41.48,5.1
ARGEȘ,AREFU,48.3,16.95,15.53,13.92,59.24,GEORGE-NICOLAE SIMION,48.3,45.46119909,24.63631237,RURAL,1.946246525,26.97914736,10.24096386,535.9124487,0,1079,45.66,1.9
ARGEȘ,BASCOV,42.16,14.85,18.18,19.7,60.81,GEORGE-NICOLAE SIMION,42.16,44.89364362,24.78859169,RURAL,1.975600874,28.49681355,88.03714494,967.7335526,0,1098.4,41.9,0.4
ARGEȘ,BELEȚI-NEGREȘTI,47.96,23.26,8.16,18.19,64.36,GEORGE-NICOLAE SIMION,47.96,44.94890103,25.07765523,RURAL,1.862630966,23.25145518,4.307334109,141.5490196,0,1718,43.14,2.3
ARGEȘ,BEREVOEȘTI,52.26,25,4.59,12.76,53.11,GEORGE-NICOLAE SIMION,52.26,45.30847339,24.91126663,RURAL,1.712935617,18.40224454,10.9273479,398.57838,0,1128.666667,38.95,10.8
ARGEȘ,BOGAȚI,52.97,14.06,8.62,21.51,52.96,GEORGE-NICOLAE SIMION,52.97,44.87539472,25.15409341,RURAL,1.988360815,29.12366634,3.637245393,169.1825568,0,1374.666667,43.66,3.2
ARGEȘ,BOTENI,47.74,20.18,4.82,17.22,55.97,GEORGE-NICOLAE SIMION,47.74,45.17619265,25.13057794,RURAL,1.676483915,19.07974626,5.437245129,141.5860382,0,2207,45.35,2.4
ARGEȘ,BOȚEȘTI,46.33,23.49,9.14,14.36,70.53,GEORGE-NICOLAE SIMION,46.33,45.01175625,25.15398053,RURAL,2.780441035,33.35091083,5.560882071,134.1963775,0,1043,45.25,5.6
ARGEȘ,BRADU,42.84,15.55,17.18,19.19,59.54,GEORGE-NICOLAE SIMION,42.84,44.79155872,24.9131057,RURAL,2.424176541,33.73638439,43.64604848,1756.236707,0,1314.142857,40.34,0.6
ARGEȘ,BRĂDULEȚ,43.57,17.19,13.4,21.73,71.74,GEORGE-NICOLAE SIMION,43.57,45.29416688,24.75100905,RURAL,0.931677019,43.32608696,22.60869565,410.0583587,0,161,46.8,1.9
ARGEȘ,BUDEASA,46.62,17.11,13.38,17.99,58.22,GEORGE-NICOLAE SIMION,46.62,44.95342246,24.80648986,RURAL,1.670644391,29.39355609,12.69689737,357.966795,0,4190,42.47,0.8
ARGEȘ,BUGHEA DE JOS,40.83,27.55,8.75,13.12,55.7,GEORGE-NICOLAE SIMION,40.83,45.27568722,24.9944841,RURAL,1.295756398,20.00939423,2.915451895,91.75945684,1.75557711,3087,39.46,11.5
ARGEȘ,BUGHEA DE SUS,40.53,27.48,6.91,12.97,56.2,GEORGE-NICOLAE SIMION,40.53,45.33583751,25.03491436,RURAL,1.748597823,18.96139888,3.233256351,90.61900098,519.7933399,1515.5,39.67,3.7
ARGEȘ,BUZOEȘTI,51.2,14.41,6.9,22.2,50.06,GEORGE-NICOLAE SIMION,51.2,44.59336707,24.91330416,RURAL,1.478706625,21.71234227,3.036277603,267.9538402,0,1690.666667,45.73,1.5
ARGEȘ,BÂRLA,52.12,24.28,5.65,14.74,53.25,GEORGE-NICOLAE SIMION,52.12,44.44345731,24.8070395,RURAL,1.76056338,21.30960765,10.46277666,293.139695,0,1988,44.9,1.6
ARGEȘ,BĂBANA,54.91,13.17,7.32,20.17,65.45,GEORGE-NICOLAE SIMION,54.91,44.88185911,24.71027269,RURAL,1.605995717,31.87937188,2.78372591,118.4207143,59.51642857,1401,43.63,0.7
ARGEȘ,BĂICULEȘTI,47.56,15.22,11.83,20.51,51.28,GEORGE-NICOLAE SIMION,47.56,45.06349638,24.66248254,RURAL,1.850899743,20.65861183,16.86375321,264.7173802,0,2917.5,42.64,1.8
ARGEȘ,BĂLILEȘTI,48.85,16.97,9.64,18.94,56.33,GEORGE-NICOLAE SIMION,48.85,45.07221546,24.93831084,RURAL,1.447368421,20.88552632,3.394736842,127.6472288,132.2899921,1900,44.02,2.2
ARGEȘ,CEPARI,49.4,20.61,7.96,15.81,55.94,GEORGE-NICOLAE SIMION,49.4,45.21181133,24.52761374,RURAL,2.382159149,23.87582362,4.206791688,167.0105316,166.0722166,986.5,45.83,2.3
ARGEȘ,CETĂȚENI,33.15,41.71,6.28,15.32,59.04,GEORGE-CRIN-LAURENȚIU ANTONESCU,41.71,45.19434173,25.21413355,RURAL,2.113420218,20.42831983,8.735470236,146.5968198,12.60742049,2839,39.28,17.7
ARGEȘ,CICĂNEȘTI,52.13,16.65,6.56,21.12,58.26,GEORGE-NICOLAE SIMION,52.13,45.26641005,24.60106593,RURAL,1.067615658,17.67412303,4.67717336,236.0769231,455.7234791,1967,42.84,2
ARGEȘ,CIOFRÂNGENI,44.57,18.97,11.05,20.99,59.79,GEORGE-NICOLAE SIMION,44.57,45.10020391,24.55385717,RURAL,1.781528364,23.36755743,4.078762307,130.0222222,16.42314815,2133,45.98,1.7
ARGEȘ,CIOMĂGEȘTI,41.41,24.43,3.73,25.47,58.03,GEORGE-NICOLAE SIMION,41.41,44.85614511,24.47876015,RURAL,2.697302697,26.08391608,5.894105894,104.9726563,0,#DIV/0!,45.73,3.2
ARGEȘ,COCU,50.59,12.88,8.16,20.92,49.71,GEORGE-NICOLAE SIMION,50.59,44.88197626,24.64857361,RURAL,2.31413097,26.75677006,4.431314623,135.2395038,0,2031,44.39,0.8
ARGEȘ,CORBENI,55.98,15.24,10.9,13.78,56.02,GEORGE-NICOLAE SIMION,55.98,45.29139923,24.66501813,RURAL,1.832884097,19.68751123,4.65408805,182.8990043,0,1391.25,40.37,3.9
ARGEȘ,CORBI,45.56,20.71,8.4,21.48,53.07,GEORGE-NICOLAE SIMION,45.56,45.27052981,24.82393206,RURAL,1.617179215,23.58987275,9.80911983,164.7348485,0,3772,44.29,2.3
ARGEȘ,COTMEANA,40.93,24.25,8.57,21.36,61.57,GEORGE-NICOLAE SIMION,40.93,44.99176003,24.61655068,RURAL,1.686046512,32.18081395,10.81395349,231.3430034,116.5068259,860,45.17,2.1
ARGEȘ,COȘEȘTI,54.66,12.64,7.18,20.62,51.15,GEORGE-NICOLAE SIMION,54.66,45.07426948,24.8665629,RURAL,1.59892121,18.19687921,3.313427085,144.5434281,0,1038.2,41.91,6.6
ARGEȘ,CUCA,50.62,16.77,9.11,18.84,63.88,GEORGE-NICOLAE SIMION,50.62,44.94801436,24.51074014,RURAL,2.514713751,28.3023007,5.457463884,379.5276753,0,934.5,44.65,0.6
ARGEȘ,CĂLDĂRARU,48.46,21.27,5.92,20.36,53.23,GEORGE-NICOLAE SIMION,48.46,44.45831727,24.93563104,RURAL,1.7839445,23.40336967,6.243805748,235.3114993,0,2018,46.69,3.2
ARGEȘ,CĂLINEȘTI,56.12,15.58,10.97,14.01,55.66,GEORGE-NICOLAE SIMION,56.12,44.87944046,25.01915676,RURAL,1.719432314,21.51228166,8.706331878,255.6042212,20.77387932,1374,40.39,2.8
ARGEȘ,CĂTEASCA,50,19.57,9.78,16.14,68.4,GEORGE-NICOLAE SIMION,50,44.75413987,25.04261865,RURAL,1.563372418,24.70770519,24.06476829,2112.034597,0,716.4,42.22,0.4
ARGEȘ,DAVIDEȘTI,45.63,25.59,8.35,15.95,53.87,GEORGE-NICOLAE SIMION,45.63,45.00853286,25.04218202,RURAL,1.495448635,17.23146944,4.486345904,74.79617007,0,1538,38.42,5.5
ARGEȘ,DOBREȘTI,52.75,15.62,10.12,18.44,56.96,GEORGE-NICOLAE SIMION,52.75,44.95743685,25.13097202,RURAL,2.14797136,24.80011933,6.026252983,168.1227863,0,1676,43.24,5.8
ARGEȘ,DOMNEȘTI,41.31,30.29,7.25,17.03,68.65,GEORGE-NICOLAE SIMION,41.31,45.20970343,24.84536435,RURAL,1.407506702,26.54959786,13.37131367,571.4837425,106.9721301,331.5555556,44.71,1.6
ARGEȘ,DRAGOSLAVELE,53.47,16.99,6.66,14.38,52.37,GEORGE-NICOLAE SIMION,53.47,45.35236835,25.23201819,RURAL,1.595330739,19.52178988,10.85603113,226.6943689,0,2570,39.2,15.3
ARGEȘ,DRĂGANU,48.25,15.03,13.44,18.31,57.63,GEORGE-NICOLAE SIMION,48.25,44.94575522,24.69275198,RURAL,1.739130435,24.09769821,5.831202046,369.515213,0,1955,44.34,1.1
ARGEȘ,DÂMBOVICIOARA,37.94,17.14,10.65,23.29,79.19,GEORGE-NICOLAE SIMION,37.94,45.45369567,25.22281228,RURAL,1.077844311,59.24431138,23.23353293,353.2352246,0,835,48.67,1.9
ARGEȘ,DÂRMĂNEȘTI,51.73,12.41,10.91,20.25,54.55,GEORGE-NICOLAE SIMION,51.73,45.0047262,24.89902785,RURAL,2.113296155,25.58056942,33.04960376,902.019242,0,3407,43.47,1.3
ARGEȘ,GODENI,44.05,15.32,9.83,19.32,52.1,GEORGE-NICOLAE SIMION,44.05,45.21086106,24.98010375,RURAL,1.710037175,24.49033457,6.059479554,89.82324899,0,1345,47.31,2.4
ARGEȘ,HÂRSEȘTI,45.62,27.5,3.65,19.69,57.03,GEORGE-NICOLAE SIMION,45.62,44.51803616,24.79867772,RURAL,2.213666987,25.35418672,3.176130895,150.6757794,382.5549161,415.6,46.2,3.4
ARGEȘ,HÂRTIEȘTI,40.71,34.9,6.39,14.3,68.52,GEORGE-NICOLAE SIMION,40.71,45.11624768,25.11990477,RURAL,2.027610009,14.87575496,3.149266609,121.4320452,90.69735128,2318,36.56,26.4
ARGEȘ,IZVORU,49.93,15.3,5.35,25.56,40.01,GEORGE-NICOLAE SIMION,49.93,44.49220926,25.07010196,RURAL,2.120481928,22.76674699,4.289156627,169.0869774,0,518.75,43.83,8.8
ARGEȘ,LEORDENI,55.3,16.08,7.02,17.35,55.01,GEORGE-NICOLAE SIMION,55.3,44.7868733,25.15981834,RURAL,1.877394636,23.76685824,10.44061303,288.0670732,0,401.5384615,44.42,4.3
ARGEȘ,LEREȘTI,30.2,26.86,14.41,19.95,65.59,GEORGE-NICOLAE SIMION,30.2,45.42353307,25.03643787,RURAL,1.296252651,28.63610653,13.83455103,430.4332323,0,1414.333333,46.23,6.6
ARGEȘ,LUNCA CORBULUI,43.07,21.3,7.05,24.18,60.57,GEORGE-NICOLAE SIMION,43.07,44.6723883,24.75982824,RURAL,1.363636364,33.73553719,6.694214876,297.9284262,48.61569744,1210,47.43,1.8
ARGEȘ,MERIȘANI,58.05,12.41,8.24,17.72,50.99,GEORGE-NICOLAE SIMION,58.05,44.97173139,24.72837015,RURAL,2.420574887,19.32656149,10.15776961,211.3905709,0,925.4,38.48,2.2
ARGEȘ,MICEȘTI,53.94,22.82,7.51,11.55,57.24,GEORGE-NICOLAE SIMION,53.94,44.97376781,24.8567691,RURAL,1.563477173,18.79633104,11.3404211,446.8506656,0,1599,38.33,4.6
ARGEȘ,MIHĂEȘTI,54.49,16.83,7.02,16.13,48.84,GEORGE-NICOLAE SIMION,54.49,45.12576143,25.02724455,RURAL,1.463093868,21.9048167,4.109814236,142.6957797,0,2027.666667,39.63,5.1
ARGEȘ,MIOARELE,43.47,18.09,8.51,17.93,52.92,GEORGE-NICOLAE SIMION,43.47,45.23396371,25.11127527,RURAL,1.424694708,32.70420624,3.392130258,112.7954697,0,1474,45.66,1.3
ARGEȘ,MIROȘI,41.95,23.68,7.57,23.56,48.65,GEORGE-NICOLAE SIMION,41.95,44.40540982,24.93295033,RURAL,2.033898305,17.08038741,5.036319613,159.6525187,15.72714552,1032.5,46.96,2.6
ARGEȘ,MORĂREȘTI,53.38,15.33,7.19,19.45,70.58,GEORGE-NICOLAE SIMION,53.38,45.00244187,24.54901823,RURAL,2.772643253,28.46703635,7.085643869,384.4437799,10.02033493,1623,47.23,0.3
ARGEȘ,MOZĂCENI,44.5,22.37,8.01,21.77,55.17,GEORGE-NICOLAE SIMION,44.5,44.55134228,25.17518411,RURAL,2.054414214,26.04441977,8.10660744,232.9945946,0,1801,46.42,3.5
ARGEȘ,MOȘOAIA,43.41,14.84,19.05,17.81,60.99,GEORGE-NICOLAE SIMION,43.41,44.8271948,24.80349068,RURAL,1.948321128,44.50490535,7.143844134,830.4766112,0,7237,40.27,0.5
ARGEȘ,MUNICIPIUL CURTEA DE ARGEȘ,39.75,15.63,17.45,21.98,49.52,GEORGE-NICOLAE SIMION,39.75,45.13692566,24.67168562,URBAN,2.256410256,19.40163462,30.59615385,850.5303766,642.4756194,253.6585366,44.43,1.2
ARGEȘ,MUNICIPIUL CÂMPULUNG,32.72,15.26,14.99,20.46,47.33,GEORGE-NICOLAE SIMION,32.72,45.26097299,25.04812232,URBAN,2.203384736,23.21399585,26.9275859,711.2329581,78.26123571,174.1727749,45.21,1.2
ARGEȘ,MUNICIPIUL PITEȘTI,34.92,16.95,22.09,20.29,52,GEORGE-NICOLAE SIMION,34.92,44.8560629,24.86084656,URBAN,2.547759254,20.28807711,37.68203629,1561.983007,715.6263187,194.7852975,43.53,0.4
ARGEȘ,MUȘĂTEȘTI,46.65,18.35,12.2,17.93,57.41,GEORGE-NICOLAE SIMION,46.65,45.18532292,24.76713351,RURAL,1.443418014,27.50375289,3.983833718,178.8918764,0,3464,44.42,3.9
ARGEȘ,MĂLURENI,51.35,22.66,6.08,15.38,52.08,GEORGE-NICOLAE SIMION,51.35,45.05804659,24.77442541,RURAL,1.782178218,23.94917492,2.684268427,102.0530237,47.26226994,2272.5,39.08,12.3
ARGEȘ,MĂRĂCINENI,44.06,19.68,14.31,16.14,58.9,GEORGE-NICOLAE SIMION,44.06,44.90952649,24.87710108,RURAL,1.71626803,25.26510864,58.51743655,2161.12074,36.21216563,2738.5,40.99,0.4
ARGEȘ,NEGRAȘI,42.62,22.6,7.27,21.25,60.59,GEORGE-NICOLAE SIMION,42.62,44.60199827,25.11395796,RURAL,1.599086236,27.09594517,4.169046259,261.1695579,0,1751,48.6,3.2
ARGEȘ,NUCȘOARA,37.73,38.55,8.41,12.15,80.73,GEORGE-CRIN-LAURENȚIU ANTONESCU,38.55,45.47507822,24.82150276,RURAL,2.391975309,31.31018519,23.14814815,400.4772382,0,648,44.59,3.3
ARGEȘ,OARJA,56.88,13.46,7.88,16.95,60.95,GEORGE-NICOLAE SIMION,56.88,44.76829237,24.97284737,RURAL,1.745913819,20.2756315,58.35809807,1714.012413,0,2692,41.88,0.4
ARGEȘ,ORAȘ COSTEȘTI,48.02,15.73,10.17,21.68,54.32,GEORGE-NICOLAE SIMION,48.02,44.69066283,24.85911605,URBAN,2.018329729,22.92225312,18.8137164,607.169798,0,220.7045455,43.65,1.4
ARGEȘ,ORAȘ MIOVENI,48.59,11.62,15.77,17.85,57.66,GEORGE-NICOLAE SIMION,48.59,44.94447382,24.94620811,URBAN,2.471169687,21.82953422,60.80874644,2644.300984,121.1642541,422.5949367,39.98,0.5
ARGEȘ,ORAȘ TOPOLOVENI,46,16.37,15.23,17.45,59.54,GEORGE-NICOLAE SIMION,46,44.82079823,25.08596828,URBAN,2.120256605,23.21724475,26.53039034,875.2908617,3080.792164,766.4166667,41.66,1.6
ARGEȘ,ORAȘ ȘTEFĂNEȘTI,43.75,15.86,19.48,15.81,57.15,GEORGE-NICOLAE SIMION,43.75,44.87634272,24.94254834,URBAN,2.387839252,33.81974275,26.59240569,835.3223516,18.13065953,706.4782609,40.8,0.5
ARGEȘ,PIETROȘANI,52.46,12.99,8.65,22.6,53.24,GEORGE-NICOLAE SIMION,52.46,45.1543541,24.84720433,RURAL,1.655068648,25.97855934,9.761143502,266.4503745,0,1772.333333,43.18,2.7
ARGEȘ,POIANA LACULUI,56.62,15.5,7.2,16.41,60.07,GEORGE-NICOLAE SIMION,56.62,44.81194368,24.71240541,RURAL,1.416613007,20.66387637,17.01545396,520.6590619,0,1035.333333,41.88,0.6
ARGEȘ,POIENARII DE ARGEȘ,34.96,31.05,10.16,19.53,67.85,GEORGE-NICOLAE SIMION,34.96,45.06281792,24.53257601,RURAL,2.669632925,37.26918799,11.56840934,221.805646,31.5917481,899,45.2,1.1
ARGEȘ,POIENARII DE MUSCEL,46.8,16.74,8.45,19.64,46.77,GEORGE-NICOLAE SIMION,46.8,45.19823474,25.07007597,RURAL,1.928734881,23.59986924,3.301732592,105.9977434,0,3059,44.82,4.3
ARGEȘ,POPEȘTI,42.58,25.32,5.12,23.66,55.48,GEORGE-NICOLAE SIMION,42.58,44.45341888,25.12570578,RURAL,1.537551745,22.89946777,4.730928445,127.4597433,0,1691,46.66,8.1
ARGEȘ,PRIBOIENI,47.71,22.71,6.28,20.03,65.04,GEORGE-NICOLAE SIMION,47.71,44.88037688,25.08250592,RURAL,2.293714626,20.80994936,3.425677688,168.5700355,91.52630024,1678.5,44.09,2.7
ARGEȘ,RECEA,46.95,23.71,5.71,20.1,52.1,GEORGE-NICOLAE SIMION,46.95,44.55086501,25.03908789,RURAL,1.760851761,22.13554464,3.972153972,236.0875706,65.30306699,2442,46.63,1.9
ARGEȘ,ROCIU,43.45,19.97,8.69,23.13,74.21,GEORGE-NICOLAE SIMION,43.45,44.6618657,25.01911509,RURAL,1.985878199,27.81376876,5.648720212,199.7417678,0,1133,47.6,3.7
ARGEȘ,RUCĂR,41.25,22.1,14.03,16.06,62.58,GEORGE-NICOLAE SIMION,41.25,45.4948554,25.09423696,RURAL,1.277955272,32.10081647,7.827476038,321.6288967,96.39982487,704.25,42.68,3.8
ARGEȘ,RÂCA,23.5,56.43,3.26,14.58,76.63,GEORGE-CRIN-LAURENȚIU ANTONESCU,56.43,44.43039675,25.0312782,RURAL,2.583423036,27.84930032,7.104413348,161.3386076,0,#DIV/0!,43.81,11.2
ARGEȘ,RĂTEȘTI,56.15,15.46,5.79,17.92,54.82,GEORGE-NICOLAE SIMION,56.15,44.70889299,25.1501345,RURAL,1.882102273,22.3071733,12.07386364,283.680776,0,2816,42.45,2.3
ARGEȘ,SCHITU GOLEȘTI,50.42,14.2,8.11,18.33,45.65,GEORGE-NICOLAE SIMION,50.42,45.17829849,25.00837022,RURAL,1.281040599,17.83129681,12.86953094,317.2067544,129.3569605,2537,40.68,3.9
ARGEȘ,SLOBOZIA,57.46,16.37,7.02,16.7,42.38,GEORGE-NICOLAE SIMION,57.46,44.51154381,25.21851841,RURAL,1.462395543,17.71935933,6.360259981,300.7489138,0,2154,43.5,1
ARGEȘ,STOENEȘTI,42.34,17.48,13.67,18.05,47.09,GEORGE-NICOLAE SIMION,42.34,45.27038998,25.23048967,RURAL,1.233981965,23.40982439,8.020882772,256.2981176,58.53082353,2107,42.28,6.3
ARGEȘ,STOLNICI,49,21.72,4.52,20.85,50.22,GEORGE-NICOLAE SIMION,49,44.57907981,24.77971711,RURAL,1.916697383,29.51124217,4.828603022,157.9746789,-28.12293578,2713,46.63,3.7
ARGEȘ,STÂLPENI,45.55,15.48,10.97,22.06,60.05,GEORGE-NICOLAE SIMION,45.55,45.05733575,25.00322334,RURAL,1.710304054,24.73458615,8.044763514,185.6313278,0,2368,43.98,1.7
